Source,Reference,Prediction,Sentence_BLEU
The average SAPS II score was 58.3 ± 19.3 points.,"Điểm SAPS II trung bình là 58,3 ± 19,3 điểm.","Điểm SAPS II trung bình là 58,3 ± 19,3 điểm.",100.00000000000004
"The area under the curve of the SAPS II scale is 0.78 with a 95% confidence interval between 0.71 and 0.85, with a p-value <0.005.","Diện tích dưới đường cong của thang điểm SAPS II là 0,78 với khoảng tin cậy 95% từ 0,71 tới 0,85, với giá trị p < 0,005.","Khu vực dưới đường cong của thang điểm SAPS II là 0,78 với khoảng độ tin cậy 95% từ 0,71 đến 0,85, với giá trị p < 0,005.",75.46697757057083
"The predicted and observed mortality are not significant differences by the Hosmer-Lemeshow test with χ2 = 13.7, df = 8, p-value = 0.09>0.05.","Tỉ lệ tử vong quan sát và thực tế sự khác biệt không có ý nghĩa thống kê bằng phép kiểm Homer-Lemeshow với χ 2 = 13,7, độ tự do= 8, giá trị p= 0,09 > 0,05.","Tỷ lệ tử vong dự đoán và quan sát không có sự khác biệt đáng kể bởi xét nghiệm Hosmer-Lemeshow với χ2 = 13,7, df = 8, p-value = 0,09> 0,05.",20.03707669724349
Conclusion: A New Simplified Acute Physiology Score (SAPS II) has good discrimination and calibration in predicting hospital mortality of critically ill medical patients in ICU.,Kết luận: Thang điểm SAPS II có độ phân tách và độ chuẩn hoá tốt trong tiên lượng tử vong bệnh viện ở nhóm bệnh nhân nội khoa nặng nhập ICU.,Kết luận: Điểm sinh lý học cấp tính mới đơn giản (SAPS II) có phân biệt và định đo tốt trong dự đoán tử vong bệnh viện của bệnh nhân lâm sàng cấp tính tại khoa hồi sức.,11.261117768451278
Background - Objectives: Glimepiride sulfonamide (impurity B) and glimepiride urethane (impurity C) are impurities of glimepiride which arise from synthesis and during storage of glimepiride.,"Mở đầu – Mục tiêu: Glimepirid sulfonamid (tạp B) và glimepirid urethan (tạp C) là tạp chất liên quan của glimepirid, có nguồn gốc từ quá trình tổng hợp và bảo quản glimepirid.",Đặt vấn đề - Mục tiêu: Glimepiride sulfonamide (không sạch B) và glimepiride urethane (không sạch C) là các tạp chất của glimepiride phát sinh từ quá trình tổng hợp và lưu trữ glimepiride.,22.162945531518343
All the calculations concerning the quantitative analysis showed that several material glimepirides and its preparations in Vietnam market contained an amount of glimepiride impurities B and C that was within accepted limits according to USP 40.,Kết quả kiểm tra tạp B và tạp C trong một số nguyên liệu và chế phẩm chứa glimepirid đang lưu hành tại Việt Nam cho thấy hàm lượng tạp B và tạp C đều nằm trong giới hạn cho phép theo qui định của USP 40.,Tất cả các tính toán liên quan đến phân tích định lượng cho thấy một số chất glimepirid và các chế phẩm của nó trên thị trường Việt Nam có chứa một lượng tạp chất glimepirid B và C nằm trong giới hạn chấp nhận theo USP 40.,11.397210518006263
Conclusion: Glimepiride impurities B and C were established reference standards with their HPLC purity over 99% on the basis.,Kết luận: Tạp B và tạp C của glimepirid đã được thiết lập chất đối chiếu với độ tinh khiết trên 99% tính trên nguyên trạng.,Kết luận: Các tạp chất Glimepiride B và C được thiết lập các tiêu chuẩn tham chiếu với độ tinh khiết HPLC trên 99% trên cơ sở.,25.479332392093838
"Quality control of these impurities in material glimepiride and its preparations was carried out, using the established impurity B and C reference standards.","Đã kiểm tra tạp chất liên quan của một số mẫu nguyên liệu và thành phẩm chứa glimepirid, sử dụng tạp đã được thiết lập chất đối chiếu.","Quality control of these impurities in material glimepiride and its preparations was carried out, using the established impurity reference standards B and C.",1.4664868304886143
"Keywords: Glimepiride sulfonamide, glimepiride urethane, glimepiride carbamate, glimepiride impurity B, glimepiride impurity C.","Từ khoá: glimepirid sulfonamid, glimepirid urethan, glimepirid carbamat, tạp B của glimepirid, tạp C của glimepirid.","Từ khoá: Glimepiride sulfonamide, glimepiride urethane, glimepiride carbamate, glimepiride impurity B, glimepiride impurity C.",8.713533315693871
The presence of these impurities may influence on treatment efficacy and safety of glimepiride.,Các tạp này gây ảnh hưởng đến hiệu quả điều trị và tính an toàn của thuốc.,Sự hiện diện của các tạp chất này có thể ảnh hưởng đến hiệu quả điều trị và an toàn của glimepiride.,37.95418722091349
The BP 2017 and USP 40 require conducting the impurity test in material glimepiride and its preparations.,"Do đó, trong chuyên luận glimepirid của dược điển một số nước như BP 2017 và USP 40 đều quy định phải kiểm tra giới hạn hàm lượng tạp B và tạp C cả trong nguyên liệu và thành phẩm chứa glimepirid.",BP 2017 và USP 40 yêu cầu tiến hành xét nghiệm tạp chất glimepiride và các chế phẩm của nó.,6.762045678916727
"Glimepiride impurity B and C were successfully synthesized with their HPLC purity over 99% on the basis, using peak area normalization method.","Hiện nay, nhóm nghiên cứu của chúng tôi đã tổng hợp thành công tạp B và tạp C với độ tinh khiết sắc ký trên 99% tính trên nguyên trạng, sử dụng phương pháp HPLC qui về 100% diện tích pic.","Viêm Glimepiride B và C được tổng hợp thành công với độ tinh khiết HPLC trên 99% trên cơ sở, sử dụng phương pháp bình thường hóa vùng đỉnh.",20.71893537715162
There has been no publication for establishment of reference standard of impurities B and C so far.,"Cho đến nay, chưa có công trình công bố về thiết lập chất đối chiếu tạp B và tạp C của glimepirid.",Cho đến nay chưa có công bố về việc thiết lập tiêu chuẩn tham chiếu của các tạp chất B và C.,17.095472833846067
"Therefore, this study was carried out with the aim of establishment of reference standard and quality control of impurities B and C in material glimepiride and its preparations Method: The object of this study is 3-ethyl-4-methyl-2-oxo-N - [2 - (4-sulfamoylphenyl) ethyl] - 2, 3-dihydro-1H-pyrrol-1-carboxamid (glimepiride impurity B, glimepiride sulfonamide) and methyl [[4 - [2 - [[(3-ethyl-4-methyl-2-oxo-2, 3-dihydro-1H-pyrrol-l-yl) carbonyl] amino] ethyl] phenyl] sulfonyl] carbamat (glimepiride impurity C, glimepiride urethane, glimepiride carbamate).","Xuất phát từ những lý do trên, nghiên cứu này được thực hiện với mục tiêu thiết lập chất đối chiếu và kiểm nghiệm tạp B và tạp C của glimepirid trong nguyên liệu và chế phẩm glimepirid. Đối tượng – Phương pháp nghiên cứu: Đối tượng nghiên cứu: 3 - ethyl-4 - methyl-2 - oxo-N - [2 - (4 - sulfamoylphenyl) ethyl] -2,3 - dihydro-1 H-pyrrol -1 - carboxamid (tạp chất liên quan B của glimepirid, glimepirid sulfonamid) và methyl [[4 - [2 - [[(3 - ethyl-4 - methyl-2 - oxo-2, 3 - dihydro-1 H-pyrrol-l-yl) carbonyl] amino] ethyl] phenyl] sulfonyl] carbamat (tạp chất liên quan C của glimepirid, glimepirid urethan, glimepirid carbamat).","Vì vậy, nghiên cứu này được thực hiện nhằm mục đích thiết lập tiêu chuẩn tham chiếu và kiểm soát chất lượng của các tạp chất B và C trong chất liệu glimepiride và các chế phẩm của nó Phương pháp: Đối tượng nghiên cứu này là 3-ethyl-4-methyl-2-oxo-N - [2 - (4-sulfamoylphenyl) ethyl] - 2,3-dihydro-1H-pyrrol-1-carboxamid (glymepiride impurity B, glimepiride sulfonamide) và methyl [[4 - [2 - [[3-eth",28.862379910360104
"Method: Establishment of reference standard of glimepiride impurities B and C, basing on ISO guide 34: 2009 and ISO 15328: 2005 guide; Quality control of these impurities in material glimepiride and its preparations, using the established impurity B and C reference standards.","Phương pháp nghiên cứu: Thiết lập chất đối chiếu tạp B và tạp C của glimepirid theo ISO guide 3 4:2 009 và ISO 1352 8:2 005; Kiểm tra tạp B và tạp C của glimepirid trong nguyên liệu và chế phẩm chứa glimepirid trên thị trường, sử dụng tạp đã được thiết lập chất đối chiếu.","Phương pháp: Xác định tiêu chuẩn tham chiếu của tạp chất glimepiride B và C, dựa trên hướng dẫn ISO 34: 2009 và hướng dẫn ISO 15328:2005; Kiểm soát chất lượng của các tạp chất này trong chất liệu glimepiride và các chế phẩm của nó, sử dụng tiêu chuẩn tham chiếu tạp chất B và C đã được thiết lập.",8.87463400013261
"Results: The results of evaluation and establishment of impurity B and C reference standards showed that these substances can be applied for registration of national reference standards. The HPLC purity of impurities B and C were 99.43% and 99.87% on the basis, respectively.","Kết quả: Kết quả đánh giá và thiết lập chất đối chiếu tạp B và C cho thấy chất này đủ điều kiện để đăng ký chuẩn quốc gia với độ tinh khiết sắc ký được xác định lần lượt là 99,43% và 99,87% tính trên nguyên trạng.","Kết quả: Kết quả đánh giá và thiết lập các tiêu chuẩn tham chiếu tạp B và C cho thấy các chất này có thể được áp dụng để đăng ký các tiêu chuẩn tham chiếu quốc gia, độ tinh khiết HPLC của tạp B và C lần lượt là 99,43% và 99,87% trên cơ sở.",41.3713989241344
"Knowledge, practice in hypertensive patients aged 40 or older in long thuan commune, ben cau district, tay ninh province.","Kiến thức, thực hành ở bệnh nhân từ 40 tuổi tăng huyết áp tại xã long thuận, huyện bến cầu, tỉnh tây ninh","Kiến thức, thực hành ở bệnh nhân tăng huyết áp từ 40 tuổi trở lên tại xã long thuân, huyện ben cau, tỉnh tay minh.",39.710694412738796
Background: High blood pressure (THA) is a increasing disease.,Đặt vấn đề: Tăng huyết áp (THA) là một bệnh phổ biến và có xu hướng ngày càng tăng.,Đặt vấn đề: Tăng huyết áp (THA) là một bệnh lý ngày càng tăng.,63.58410042286202
Conclusion: Building an intervention program on health education communication to improve knowledge and practical lifestyle changes of patients about treating hypertension.,"Kết luận: Xây dựng một chương trình can thiệp về truyền thông giáo dục sức khoẻ nhằm nâng cao kiến thức, thực hành thay đổi lối sống của người bệnh trong điều trị THA.",Kết luận: Xây dựng chương trình can thiệp truyền thông giáo dục sức khoẻ nhằm nâng cao kiến thức và thực hành thay đổi lối sống của bệnh nhân về điều trị tăng huyết áp.,60.95912484393607
hypertensive may leads to many serious consequences.,"Bệnh THA không được kiểm soát sẽ đưa đến nhiều hậu quả nghiêm trọng như nhồi máu cơ tim, tai biến mạch máu não.",Tăng huyết áp có thể dẫn đến nhiều hậu quả nghiêm trọng.,14.550855229457206
"Objectives: Determine the percentage of patients with hypertension 40 years old and over with the right knowledge, right practice in the treatment of hypertension in Long Thuan commune, Ben Cau district, Tay Ninh province in 2011.","Mục tiêu: Xác định tỉ lệ bệnh nhân từ 40 tuổi bị THA có kiến thức đúng, thực hành đúng trong điều trị bệnh THA và xác định mối liên quan giữa kiến thức đúng và thực hành đúng với các đặc điểm dân số xã hội ở người từ 40 tuổi bị THA tại xã Long Thuận, huyện Bến Cầu, tỉnh Tây Ninh năm 2011.","Mục tiêu: Xác định tỷ lệ bệnh nhân tăng huyết áp từ 40 tuổi trở lên có kiến thức, thực hành đúng trong điều trị tăng huyết áp tại xã Long Thuân, huyện Ben Cau, tỉnh Tay Ninh năm 2011.",21.147281081108485
Methods: This is a cross-sectional survey research about true knowledge and proper practice in treatment of hypertension on 360 people aged 40 or older interviewing people with hypertension directly according to the questionnaire were prepared.,Phương pháp nghiên cứu: Đây là một nghiên cứu điều tra cắt ngang về kiến thức và thực hành đúng trong điều trị THA của 360 người dân tuổi từ 40 trở lên.,Phương pháp nghiên cứu: Đây là một nghiên cứu cắt ngang về kiến thức thực sự và thực hành đúng trong điều trị tăng huyết áp trên 360 người từ 40 tuổi trở lên phỏng vấn trực tiếp người tăng huyết áp theo bảng câu hỏi được chuẩn bị.,38.896224053352825
